Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Ruzzenè Alessandro,,Annone Veneto,COMMERCIO E INDUSTRIA,Panifici,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Doretto Giuseppe,,Annone Veneto,COMMERCIO E INDUSTRIA,Rigattieri,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Buzzol Antonio,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Pecoolo Giuseppe,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Stefani Attilio,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Furlan Primina,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Bonato Gina,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Vendramini Maria,,Annone Veneto,COMMERCIO E INDUSTRIA,Sartorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaiarin Giacomo,,Annone Veneto,COMMERCIO E INDUSTRIA,Spedizioni e trasporti,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Bottosso Angelo,,Annone Veneto,COMMERCIO E INDUSTRIA,Tabacchi,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaiarin Giovanni,,Annone Veneto,COMMERCIO E INDUSTRIA,Tabacchi,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Menofletto Antonio,,Annone Veneto,COMMERCIO E INDUSTRIA,Tabacchi,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Pellegrini Teresa,,Annone Veneto,COMMERCIO E INDUSTRIA,Tabacchi,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ruzzenè Giuseppe,,Annone Veneto,COMMERCIO E INDUSTRIA,Tabacchi,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Camillo Gio Batt,,Annone Veneto,COMMERCIO E INDUSTRIA,Terraglie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ivaldi Forenzo,,Annone Veneto,COMMERCIO E INDUSTRIA,Terraglie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Pellegrini Teresa ved. Lazzarin,,Annone Veneto,COMMERCIO E INDUSTRIA,Terraglie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Viola Amalia ved. Rosin,,Annone Veneto,COMMERCIO E INDUSTRIA,Terraglie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Bernani Attilio,,Annone Veneto,COMMERCIO E INDUSTRIA,Terraglie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaiarin Giacomo,,Annone Veneto,COMMERCIO E INDUSTRIA,Trasporti,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaiarin Giovanni,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Vivaldi Lorenzo,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaullo G. Batta,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Gaiarin Caterina ved. Coral,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Vidali Manila ved. Rosin,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Linti Virginio,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Masotto Gio. Batta,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ruzzenè Angelo,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Zin Caterina in Bottosso,,Annone Veneto,COMMERCIO E INDUSTRIA,Trattorie,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Franchi Giuseppe,,Annone Veneto,COMMERCIO E INDUSTRIA,Trebbatrici,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Trini Primo,,Annone Veneto,COMMERCIO E INDUSTRIA,Trebbatrici,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Cuso Maria,,Annone Veneto,COMMERCIO E INDUSTRIA,Vetture,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Giacomini Giacomo,,Annone Veneto,COMMERCIO E INDUSTRIA,Vetture,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Giacomini Marco,,Annone Veneto,COMMERCIO E INDUSTRIA,Vetture,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Franchi Giuseppe,,Annone Veneto,COMMERCIO E INDUSTRIA,Vini,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Amm. Luccheschi Luigi,,Annone Veneto,COMMERCIO E INDUSTRIA,Vini,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Amm. Bertoli Luigi,,Annone Veneto,COMMERCIO E INDUSTRIA,Vini,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Amm. Agricola R. N. S.,,Annone Veneto,COMMERCIO E INDUSTRIA,Vini,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Zin Antonio,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Berti Alberto,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Berti Giovanni,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ivaldi Lorenzo,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ravenna Fioravante,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Pellegrini Teresa ved. Lazzarin,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Bottosso Angelo,,Annone Veneto,COMMERCIO E INDUSTRIA,Zooofili,495,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Menin Gregorio Leone,,Campagnalupia,UFFICI AMMINISTRATIVI,Sindaco,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Cristi rag. lor.,,Campagnalupia,UFFICI AMMINISTRATIVI,Segretario Comunale,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Dolo,,Campagnalupia,UFFICI AMMINISTRATIVI,Esattoria Comunale,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Bvnagto ing. Giovanni,,Campagnalupia,UFFICI AMMINISTRATIVI,Ingegnere Municipale,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Dott. Maddalena Giuseppe,,Campagnalupia,UFFICI AMMINISTRATIVI,Ufficiale Sanitario,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
dott. Pasqualetti Angelo,,Campagnalupia,UFFICI AMMINISTRATIVI,Veterinario,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Albuacello Luigia,,Campagnalupia,UFFICI AMMINISTRATIVI,Maestre elementari,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Braga Arnaldo,,Campagnalupia,UFFICI AMMINISTRATIVI,Maestre elementari,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Grigolo Thaldo,,Campagnalupia,UFFICI AMMINISTRATIVI,Maestre elementari,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Pancin Indi,,Campagnalupia,UFFICI AMMINISTRATIVI,Maestre elementari,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Dott. Pasqualetti Angelo,Campagna Lupia,Campagnalupia,UFFICI PUBBLICI,Conciliatore,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Venezia,,Campagnalupia,UFFICI PUBBLICI,Tribunale,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Dolo,,Campagnalupia,UFFICI PUBBLICI,Pretura,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Questura Venezia,,Campagnalupia,UFFICI PUBBLICI,Ufficio di P. S.,495,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Campagna Lupia,Via (),Campagnalupia,UFFICI PUBBLICI,Carabinieri,495,outside_venice,True,campagnalupia,7b,centroid_nominatim_failed,Nominatim failed — centroid for campagnalupia,"Campagna Lupia, Italy",False,45.3484,12.1647
Ufficio Registro,Dolo,Campagnalupia,UFFICI PUBBLICI,Ufficio Registro,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Agenzia Imposte,Dolo,Campagnalupia,UFFICI PUBBLICI,Agenzia Imposte,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Ufficio Postale,Campagna Lupia,Campagnalupia,UFFICI PUBBLICI,Ufficio Postale,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Ufficio Telegrafico,Campagna Lupia,Campagnalupia,UFFICI PUBBLICI,Ufficio Telegrafico,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Telefono Pubblico,Campagna Lupia,Campagnalupia,UFFICI PUBBLICI,Telefono Pubblico,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Lissandri don Domenico,,Campagnalupia,UFFICI PUBBLICI,Parroci,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Lissandri don Pietro,,Campagnalupia,UFFICI PUBBLICI,Parroci,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Candsan don Pasquale,,Campagnalupia,UFFICI PUBBLICI,Parroci,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Unione Collegi dei Lav. Agricoli,,Campagnalupia,ISTITUZIONI,Unione Collegi dei Lav. Agricoli,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Ente Comunale Assistenza,,Campagnalupia,ISTITUZIONI DI BENEFICENZA,Ente Comunale Assistenza,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Compagno Goffredo,,Campagnalupia,ISTITUZIONI DIVERSE,Luoghi di divertimento,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Braga Angelo,,Campagnalupia,ISTITUZIONI DIVERSE,sala da ballo,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
cinema,,Campagnalupia,ISTITUZIONI DIVERSE,cinema,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Vio Sartori Teresa,,Campagnalupia,PROFESSIONISTI,Farmacisti,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Carraro rag. geom. Giuseppe,,Campagnalupia,PROFESSIONISTI,Geometri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Ceccato Antonietta,,Campagnalupia,PROFESSIONISTI,Ostetriche,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Maddalena dott. Giuseppe,,Campagnalupia,PROFESSIONISTI,Medici,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Pasqualetti dott. Angelo,,Campagnalupia,PROFESSIONISTI,Veterinari,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Bozzato Carlo,,Campagnalupia,COMMERCIO E INDUSTRIA,Assicurazioni,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Morandina Guido,,Campagnalupia,COMMERCIO E INDUSTRIA,Assicurazioni,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Cassa Rurale di Prestiti di Campagna Lupia,,Campagnalupia,COMMERCIO E INDUSTRIA,Banche,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Bozzato Giuseppe,,Campagnalupia,COMMERCIO E INDUSTRIA,Barbieri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Bozzato Erminio,,Campagnalupia,COMMERCIO E INDUSTRIA,Barbieri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Vienno Ennio,,Campagnalupia,COMMERCIO E INDUSTRIA,Barbieri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Ferrarese Pietro,,Campagnalupia,COMMERCIO E INDUSTRIA,Barbieri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
De Lazzari Ernesto,,Campagnalupia,COMMERCIO E INDUSTRIA,Barbieri,496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Boscaro Simeone,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Braga Angelo,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Braga Vittorio,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Compagno Antonio,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Compagno Innocente,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
Bassanello Isidoro,,Campagnalupia,COMMERCIO E INDUSTRIA,"Bidder, gondolieri e affini",496,outside_venice,True,campagnalupia,7a,centroid_direct,No address — centroid for campagnalupia,,False,45.3484,12.1647
