canonical_label,frequency,cluster_id,category_name
treasurer,5,9,"Governance, civic administration & institutional titles"
Chief inspector,5,9,"Governance, civic administration & institutional titles"
commander,5,9,"Governance, civic administration & institutional titles"
Provincial Administration,4,9,"Governance, civic administration & institutional titles"
general representative,4,9,"Governance, civic administration & institutional titles"
Government official,4,9,"Governance, civic administration & institutional titles"
Mayor,4,9,"Governance, civic administration & institutional titles"
inspectors,4,9,"Governance, civic administration & institutional titles"
chief inspector,4,9,"Governance, civic administration & institutional titles"
archpriest,4,9,Religious & civic institutions
Secretary,4,9,"Governance, civic administration & institutional titles"
mediator,3,9,Legal & accounting professions
Medical Director,3,9,Medical professions
parish priest,3,9,Religious & civic institutions
general practitioner,3,9,Medical professions
office staff - foreign languages,3,9,"Governance, civic administration & institutional titles"
chemist,3,9,"Governance, civic administration & institutional titles"
department head,3,9,"Governance, civic administration & institutional titles"
surgeon,3,9,"Governance, civic administration & institutional titles"
Expert,3,9,"Governance, civic administration & institutional titles"
Civil and Criminal Judge,3,9,"Governance, civic administration & institutional titles"
Actuary,3,9,"Governance, civic administration & institutional titles"
Archpriest,3,9,"Governance, civic administration & institutional titles"
co-director,3,9,"Governance, civic administration & institutional titles"
faculty council representation,3,9,"Governance, civic administration & institutional titles"
administrator,3,9,"Governance, civic administration & institutional titles"
professional journalist,3,9,"Governance, civic administration & institutional titles"
Accountant,3,9,"Governance, civic administration & institutional titles"
Teacher,3,9,"Governance, civic administration & institutional titles"
Administrative Secretary,3,9,"Governance, civic administration & institutional titles"
Military Command,2,9,"Governance, civic administration & institutional titles"
actuary,2,9,"Governance, civic administration & institutional titles"
advisor,2,9,"Governance, civic administration & institutional titles"
University secretary,2,9,"Governance, civic administration & institutional titles"
legal advisor,2,9,"Governance, civic administration & institutional titles"
Vice President,2,9,"Governance, civic administration & institutional titles"
Watchmaker,2,9,"Governance, civic administration & institutional titles"
director,2,9,"Governance, civic administration & institutional titles"
ex officio member,2,9,"Governance, civic administration & institutional titles"
home goods representative,2,9,"Governance, civic administration & institutional titles"
civil and criminal judge,2,9,"Governance, civic administration & institutional titles"
chief inspectors,2,9,"Governance, civic administration & institutional titles"
chief accountant,2,9,"Governance, civic administration & institutional titles"
Superintendent,2,9,"Governance, civic administration & institutional titles"
Manager,2,9,"Governance, civic administration & institutional titles"
office manager,2,9,"Governance, civic administration & institutional titles"
staff member,2,9,"Governance, civic administration & institutional titles"
Administrative director,2,9,"Governance, civic administration & institutional titles"
railway personnel office,2,9,"Governance, civic administration & institutional titles"
shoe representative,2,9,"Governance, civic administration & institutional titles"
rector,2,9,"Governance, civic administration & institutional titles"
obstetrician,2,9,"Governance, civic administration & institutional titles"
Civic advisor,2,9,"Governance, civic administration & institutional titles"
surveying profession,2,9,"Governance, civic administration & institutional titles"
Counselor,2,9,"Governance, civic administration & institutional titles"
police captain,2,9,"Governance, civic administration & institutional titles"
police chief,2,9,"Governance, civic administration & institutional titles"
substitute prosecutor,2,9,"Governance, civic administration & institutional titles"
Health Inspector,2,9,"Governance, civic administration & institutional titles"
provincial doctor,2,9,"Governance, civic administration & institutional titles"
provincial administration office,2,9,"Governance, civic administration & institutional titles"
Administrative role,2,9,"Governance, civic administration & institutional titles"
substitute mayors,2,9,"Governance, civic administration & institutional titles"
substitute member,2,9,"Governance, civic administration & institutional titles"
Chief Accountant,2,9,"Governance, civic administration & institutional titles"
military command,2,9,"Governance, civic administration & institutional titles"
representatives,2,9,"Governance, civic administration & institutional titles"
customs inspectorate,1,9,"Governance, civic administration & institutional titles"
"teacher, rector",1,9,"Governance, civic administration & institutional titles"
security commander,1,9,"Governance, civic administration & institutional titles"
customs secretary,1,9,"Governance, civic administration & institutional titles"
superintendent,1,9,"Governance, civic administration & institutional titles"
civil engineering assistant,1,9,"Governance, civic administration & institutional titles"
tax inspector,1,9,"Governance, civic administration & institutional titles"
secretary,1,9,"Governance, civic administration & institutional titles"
teacher,1,9,"Governance, civic administration & institutional titles"
civil hospital advisor,1,9,"Governance, civic administration & institutional titles"
society president,1,9,"Governance, civic administration & institutional titles"
Appointed manager,1,9,"Governance, civic administration & institutional titles"
Appointed Assistants,1,9,"Governance, civic administration & institutional titles"
commander of carabinieri,1,9,"Governance, civic administration & institutional titles"
station master,1,9,"Governance, civic administration & institutional titles"
state archivist,1,9,"Governance, civic administration & institutional titles"
court clerk assistant,1,9,"Governance, civic administration & institutional titles"
specialist,1,9,"Governance, civic administration & institutional titles"
autonomous priest,1,9,"Governance, civic administration & institutional titles"
bandmaster,1,9,"Governance, civic administration & institutional titles"
watchmaker,1,9,"Governance, civic administration & institutional titles"
bank director,1,9,"Governance, civic administration & institutional titles"
auditor,1,9,"Governance, civic administration & institutional titles"
bank secretary,1,9,"Governance, civic administration & institutional titles"
veterans' assistance,1,9,"Governance, civic administration & institutional titles"
appellate court prosecutor,1,9,"Governance, civic administration & institutional titles"
Accounting Inspector,1,9,"Governance, civic administration & institutional titles"
chief secretary,1,9,"Governance, civic administration & institutional titles"
chief prosecutor,1,9,"Governance, civic administration & institutional titles"
chief office inspector,1,9,"Governance, civic administration & institutional titles"
chief division,1,9,"Governance, civic administration & institutional titles"
Architecture Professor,1,9,"Governance, civic administration & institutional titles"
university advisor,1,9,"Governance, civic administration & institutional titles"
university professor,1,9,"Governance, civic administration & institutional titles"
captain,1,9,"Governance, civic administration & institutional titles"
housing authority inspector,1,9,"Governance, civic administration & institutional titles"
office of antiquities,1,9,"Governance, civic administration & institutional titles"
optician,1,9,"Governance, civic administration & institutional titles"
notary,1,9,"Governance, civic administration & institutional titles"
notary public,1,9,"Governance, civic administration & institutional titles"
head of administration,1,9,"Governance, civic administration & institutional titles"
patriarchal office,1,9,"Governance, civic administration & institutional titles"
government commissioner,1,9,"Governance, civic administration & institutional titles"
government inspector,1,9,"Governance, civic administration & institutional titles"
organizer,1,9,"Governance, civic administration & institutional titles"
Agricultural Office Chief,1,9,"Governance, civic administration & institutional titles"
legal advocate,1,9,"Governance, civic administration & institutional titles"
midwife,1,9,"Governance, civic administration & institutional titles"
journalist,1,9,"Governance, civic administration & institutional titles"
municipal tax inspector,1,9,"Governance, civic administration & institutional titles"
inspector,1,9,"Governance, civic administration & institutional titles"
judge,1,9,"Governance, civic administration & institutional titles"
judicial registry office,1,9,"Governance, civic administration & institutional titles"
military officer,1,9,"Governance, civic administration & institutional titles"
lace school representative,1,9,"Governance, civic administration & institutional titles"
juvenile court prosecutor,1,9,"Governance, civic administration & institutional titles"
juvenile court secretary,1,9,"Governance, civic administration & institutional titles"
rector of Italian institute,1,9,"Governance, civic administration & institutional titles"
engineer,1,9,"Governance, civic administration & institutional titles"
railway station master,1,9,"Governance, civic administration & institutional titles"
Administrative inspector,1,9,"Governance, civic administration & institutional titles"
provincial government official,1,9,"Governance, civic administration & institutional titles"
public housing advisor,1,9,"Governance, civic administration & institutional titles"
deputy zone inspector,1,9,"Governance, civic administration & institutional titles"
deputy mayor,1,9,"Governance, civic administration & institutional titles"
regional leader,1,9,"Governance, civic administration & institutional titles"
educator,1,9,"Governance, civic administration & institutional titles"
representative and deposits,1,9,"Governance, civic administration & institutional titles"
finance guard assistant,1,9,"Governance, civic administration & institutional titles"
finance guard office,1,9,"Governance, civic administration & institutional titles"
gardener,1,9,"Governance, civic administration & institutional titles"
pilots,1,9,"Governance, civic administration & institutional titles"
"general inspector, charity institution",1,9,"Governance, civic administration & institutional titles"
postal inspector,1,9,"Governance, civic administration & institutional titles"
Administrative profession,1,9,"Governance, civic administration & institutional titles"
"professor, architecture institute",1,9,"Governance, civic administration & institutional titles"
provincial administrative council,1,9,"Governance, civic administration & institutional titles"
financial guard,1,9,"Governance, civic administration & institutional titles"
finance inspector,1,9,"Governance, civic administration & institutional titles"
finance guard officer,1,9,"Governance, civic administration & institutional titles"
president,1,9,"Governance, civic administration & institutional titles"
president of cultural institution,1,9,"Governance, civic administration & institutional titles"
"president, monument society",1,9,"Governance, civic administration & institutional titles"
Finance Guard Command,1,9,"Governance, civic administration & institutional titles"
General director,1,9,"Governance, civic administration & institutional titles"
Government Official,1,9,"Governance, civic administration & institutional titles"
Group Commander,1,9,"Governance, civic administration & institutional titles"
Health services chief,1,9,"Governance, civic administration & institutional titles"
Government employee,1,9,"Governance, civic administration & institutional titles"
Food supply inspector,1,9,"Governance, civic administration & institutional titles"
Firefighter,1,9,"Governance, civic administration & institutional titles"
Fire department,1,9,"Governance, civic administration & institutional titles"
Financial Guard Investigation,1,9,"Governance, civic administration & institutional titles"
Financial Guard,1,9,"Governance, civic administration & institutional titles"
Finance official,1,9,"Governance, civic administration & institutional titles"
Labor Union Secretary,1,9,"Governance, civic administration & institutional titles"
Legion Commander,1,9,"Governance, civic administration & institutional titles"
Major Assistant,1,9,"Governance, civic administration & institutional titles"
Local Director,1,9,"Governance, civic administration & institutional titles"
Automotive Department Head,1,9,"Governance, civic administration & institutional titles"
Library assistant,1,9,"Governance, civic administration & institutional titles"
Honorary vice consul,1,9,"Governance, civic administration & institutional titles"
Honorary consul,1,9,"Governance, civic administration & institutional titles"
Honorary Inspector,1,9,"Governance, civic administration & institutional titles"
Home Goods Representative,1,9,"Governance, civic administration & institutional titles"
Insurance Representative,1,9,"Governance, civic administration & institutional titles"
Insurance Association President,1,9,"Governance, civic administration & institutional titles"
Banking advisor,1,9,"Governance, civic administration & institutional titles"
Board of Directors,1,9,"Governance, civic administration & institutional titles"
Coal Representative,1,9,"Governance, civic administration & institutional titles"
Clerk Assistant,1,9,"Governance, civic administration & institutional titles"
Civil service,1,9,"Governance, civic administration & institutional titles"
Civil Service,1,9,"Governance, civic administration & institutional titles"
Civic leader,1,9,"Governance, civic administration & institutional titles"
Conservator,1,9,"Governance, civic administration & institutional titles"
Committee member,1,9,"Governance, civic administration & institutional titles"
Commercial Director,1,9,"Governance, civic administration & institutional titles"
Commander of the Financial Guard,1,9,"Governance, civic administration & institutional titles"
Commander of Venice Detachment,1,9,"Governance, civic administration & institutional titles"
Commander of Venice Company,1,9,"Governance, civic administration & institutional titles"
Commander of Portogruaro Detachment,1,9,"Governance, civic administration & institutional titles"
Commander of Mestre Company,1,9,"Governance, civic administration & institutional titles"
Commander of Chioggia Detachment,1,9,"Governance, civic administration & institutional titles"
Business Manager,1,9,"Governance, civic administration & institutional titles"
Church Procurator,1,9,"Governance, civic administration & institutional titles"
Chief Engineer,1,9,"Governance, civic administration & institutional titles"
Chief section secretary,1,9,"Governance, civic administration & institutional titles"
Chief chancellor,1,9,"Governance, civic administration & institutional titles"
Chief Writing Office,1,9,"Governance, civic administration & institutional titles"
Chief Statistical Office,1,9,"Governance, civic administration & institutional titles"
Chief Secretary,1,9,"Governance, civic administration & institutional titles"
Chief Receiver,1,9,"Governance, civic administration & institutional titles"
Chief Physician,1,9,"Governance, civic administration & institutional titles"
Chief Office,1,9,"Governance, civic administration & institutional titles"
Chief Medical Officer,1,9,"Governance, civic administration & institutional titles"
Chief Inspector,1,9,"Governance, civic administration & institutional titles"
Chief Inspection Office,1,9,"Governance, civic administration & institutional titles"
Chief Director,1,9,"Governance, civic administration & institutional titles"
Chief Clerk,1,9,"Governance, civic administration & institutional titles"
Chief Cashier,1,9,"Governance, civic administration & institutional titles"
Chief Archivist,1,9,"Governance, civic administration & institutional titles"
"Central Offices, Technical Assistants",1,9,"Governance, civic administration & institutional titles"
Executives,1,9,"Governance, civic administration & institutional titles"
Director of S. Marco Commissariat,1,9,"Governance, civic administration & institutional titles"
Director of Chronicles,1,9,"Governance, civic administration & institutional titles"
Director of Accounts,1,9,"Governance, civic administration & institutional titles"
Deputy food supply inspector,1,9,"Governance, civic administration & institutional titles"
Deputy Treasurer,1,9,"Governance, civic administration & institutional titles"
Deputy Secretary General,1,9,"Governance, civic administration & institutional titles"
Deputy Provincial Secretary,1,9,"Governance, civic administration & institutional titles"
Deputy Political Secretary,1,9,"Governance, civic administration & institutional titles"
Deputy Economist,1,9,"Governance, civic administration & institutional titles"
Deputy Director,1,9,"Governance, civic administration & institutional titles"
Dentist,1,9,"Governance, civic administration & institutional titles"
Station Master,1,9,"Governance, civic administration & institutional titles"
State Telephone Inspector,1,9,"Governance, civic administration & institutional titles"
Sports technical director,1,9,"Governance, civic administration & institutional titles"
Sports delegate,1,9,"Governance, civic administration & institutional titles"
Sports Directorate,1,9,"Governance, civic administration & institutional titles"
Site Inspector,1,9,"Governance, civic administration & institutional titles"
Surveyor,1,9,"Governance, civic administration & institutional titles"
Technical Chief,1,9,"Governance, civic administration & institutional titles"
Tax office director,1,9,"Governance, civic administration & institutional titles"
School Principal,1,9,"Governance, civic administration & institutional titles"
Sales representative,1,9,"Governance, civic administration & institutional titles"
Rowing Club Vice President,1,9,"Governance, civic administration & institutional titles"
Secretary Treasurer,1,9,"Governance, civic administration & institutional titles"
Secretary-Treasurer,1,9,"Governance, civic administration & institutional titles"
Service Office Manager,1,9,"Governance, civic administration & institutional titles"
Senior Officer,1,9,"Governance, civic administration & institutional titles"
Senior Architect,1,9,"Governance, civic administration & institutional titles"
Section Doctor,1,9,"Governance, civic administration & institutional titles"
Technical director FIGB,1,9,"Governance, civic administration & institutional titles"
Warehouse Officer,1,9,"Governance, civic administration & institutional titles"
Voluntary Assistant,1,9,"Governance, civic administration & institutional titles"
Violations office,1,9,"Governance, civic administration & institutional titles"
Vice Secretary,1,9,"Governance, civic administration & institutional titles"
"Vice Director, Bank of Naples",1,9,"Governance, civic administration & institutional titles"
Veterinary director,1,9,"Governance, civic administration & institutional titles"
Veterans Association President,1,9,"Governance, civic administration & institutional titles"
agricultural inspector,1,9,"Governance, civic administration & institutional titles"
Worker,1,9,"Governance, civic administration & institutional titles"
Tourist tax collector,1,9,"Governance, civic administration & institutional titles"
Theatre Administration,1,9,"Governance, civic administration & institutional titles"
Telegraph inspector,1,9,"Governance, civic administration & institutional titles"
University Secretary,1,9,"Governance, civic administration & institutional titles"
University Secretariat,1,9,"Governance, civic administration & institutional titles"
Newspaper representative,1,9,"Governance, civic administration & institutional titles"
Office director,1,9,"Governance, civic administration & institutional titles"
Office Manager,1,9,"Governance, civic administration & institutional titles"
Nurse,1,9,"Governance, civic administration & institutional titles"
Notary public,1,9,"Governance, civic administration & institutional titles"
Athletics secretary,1,9,"Governance, civic administration & institutional titles"
Athletics technical director,1,9,"Governance, civic administration & institutional titles"
Nautical technical director,1,9,"Governance, civic administration & institutional titles"
Office of Violations,1,9,"Governance, civic administration & institutional titles"
Attached Captain,1,9,"Governance, civic administration & institutional titles"
Assistant director,1,9,"Governance, civic administration & institutional titles"
Pastor,1,9,"Governance, civic administration & institutional titles"
Assistant veterinarian,1,9,"Governance, civic administration & institutional titles"
Paper representative,1,9,"Governance, civic administration & institutional titles"
Optician,1,9,"Governance, civic administration & institutional titles"
Officer Attached to P.T.I.,1,9,"Governance, civic administration & institutional titles"
Medical inspector,1,9,"Governance, civic administration & institutional titles"
Military command,1,9,"Governance, civic administration & institutional titles"
Merchants Association President,1,9,"Governance, civic administration & institutional titles"
Provincial Officer,1,9,"Governance, civic administration & institutional titles"
Representative,1,9,"Governance, civic administration & institutional titles"
Reporter,1,9,"Governance, civic administration & institutional titles"
Registry office director,1,9,"Governance, civic administration & institutional titles"
Referee association president,1,9,"Governance, civic administration & institutional titles"
Provincial Federation Secretary,1,9,"Governance, civic administration & institutional titles"
Payment Officer,1,9,"Governance, civic administration & institutional titles"
Assigned Assistant,1,9,"Governance, civic administration & institutional titles"
Provincial Administration Secretary,1,9,"Governance, civic administration & institutional titles"
Professor Engineer,1,9,"Governance, civic administration & institutional titles"
Private Investigator,1,9,"Governance, civic administration & institutional titles"
President of Venetian Society,1,9,"Governance, civic administration & institutional titles"
President of Society,1,9,"Governance, civic administration & institutional titles"
President of League,1,9,"Governance, civic administration & institutional titles"
President of ACCNl,1,9,"Governance, civic administration & institutional titles"
Police Unit for Investigations,1,9,"Governance, civic administration & institutional titles"
Port Workers' Welfare Commissioner,1,9,"Governance, civic administration & institutional titles"
Political Secretary,1,9,"Governance, civic administration & institutional titles"
