Name,Address,Location,Category,Role,Profession,Additional Info,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier,Journal,is_provincia,matched_parish,matched_sestiere,matched_lett,all_doors
Aucher Padre Giovanni dei Mechitaristi,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Ambruizzi Padre dei Cappuccini,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Bressan Mons. Ettore,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Curia Patriarcale, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
De Luigi S. J.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Padre Basilio,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
da Montecchio Luca Mons. Attilio,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Rizzi Padre Ernesto S. J.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Scarpa Padre Filippo O. F. M.,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Scarpa mons. Giuseppe,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Spagno Padre Ferdinando dei Carmelitani,TRIBUNALE DIOCESANO E METROPOLITANO,Curia Patriarcale,,,,CENSORI DEI LIBRI,86,page_86_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: TRIBUNALE DIOCESANO E METROPOLITANO,,no_civic_number,inside_venice,"Tribunale Diocesano e Metropolitano, Venezia, Italy",False,45.526,12.203,manual_nominatim,9,,,,,,
Marchini don Giovanni,SANTA MARIA DEGLI ANGELI,DONATO E CIPRIANO,,Vicario,,",",92,page_92_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Tagliapietra don Francesco,SANTA MARIA DEGLI ANGELI,S. MARIA ASSUNTA,,Arciprete,,Edificata nel 639. Fu cattedrale fino al 1818.,92,page_92_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Ferretto don Luigi,SANTA MARIA DEGLI ANGELI,S. Maria ad Nives (Lio Picolo),,Cappellano-curato,,Abitanti 410,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Spolaor don Emilio,SANTA MARIA DEGLI ANGELI,S. Maria Elisabetta,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Giorda don Angelo,SANTA MARIA DEGLI ANGELI,Mazzorbo,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Pasquini don Giuseppe,SANTA MARIA DEGLI ANGELI,Tre Pallade (Portograndi),,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Petuggia don Giuseppe,SANTA MARIA DEGLI ANGELI,Ca' Cattoni,,Vicario parrocchiale,,Parrocchia unita a quella di Carole,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Scattolin don Carlo,SANTA MARIA DEGLI ANGELI,San’ Miolvela del Quarto,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
De Felice don Luigi,SANTA MARIA DEGLI ANGELI,Torre di Fine,,Curato,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,,False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Voltolina don Roberto,SANTA MARIA DEGLI ANGELI,Stretti,,Curato,,Edificata nel 639. Fu cattedrale fino al 1818.,93,page_93_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: SANTA MARIA DEGLI ANGELI,,no_civic_number,inside_venice,"Chiesa di Santa Maria degli Angeli, Venezia, Italy",False,45.4585721,12.3487909,manual_nominatim,9,,,,,,
Associazione Nazionale Mutilati ed Invalidi di Guerra,Sezione di Venezia - (ex Palazzo Reale),,,,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Pezzutti Renato,Sezione di Venezia - (ex Palazzo Reale),,,Presidente,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Fabrizio Pier Costantino,Sezione di Venezia - (ex Palazzo Reale),,,Vice Pres.,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Lazzaro Paolo,Sezione di Venezia - (ex Palazzo Reale),,,Segretario del Consiglio,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Salvalaggio Ernesto,Sezione di Venezia - (ex Palazzo Reale),,,Economo,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Cossar Benven,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Campato Silvio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Carlon Eugenio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Coletti Attilio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Lamberti Giorgio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Levi Raffaello,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Mariotti Murio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Marchini Giorgio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Pastega Giorgio,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Scarpa Stefano,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Zanotto Giuseppe,Sezione di Venezia - (ex Palazzo Reale),,,Consiglieri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Fuga Mario,Sezione di Venezia - (ex Palazzo Reale),,,Sindaci,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Valentini Elio,Sezione di Venezia - (ex Palazzo Reale),,,Sindaci,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,,False,45.433611,12.337222,manual_nominatim,9,,,,,,
Paolini Riccardo,Sezione di Venezia - (ex Palazzo Reale),,,Sindaci,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Cadel Rodolfo,Sezione di Venezia - (ex Palazzo Reale),,,Sindaci supplenti.,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Seguso Guido,Sezione di Venezia - (ex Palazzo Reale),,,Sindaci supplenti.,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Sezione di Venezia - (ex Palazzo Reale),True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
"Associazione Nazionale Reduci, Federazione Provinciale di Venezia",Palazzo ex Reale,,,,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Rossi dr. Giuseppe Ferruccio,Palazzo ex Reale,,,Presidente,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Marconi dr. Mario,Palazzo ex Reale,,,V. Pres.,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Marconatti avv. Guglielmo,Palazzo ex Reale,,,Segretario,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Campi Giovanni,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Russo Ettore,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Bellavitis Michele,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Sartori Olindo,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Pres.: Scarpa col. Angelo Paolo,Palazzo ex Reale,,,,,Portogruaro; SEZIONE DI VENEZIA,97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Pres.: Galassini Ezio,Palazzo ex Reale,,,,,S. Donà di Piave; SEZIONE DI VENEZIA,97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Pres.; Borto Bruno,Palazzo ex Reale,,,,,Dolo; SEZIONE DI VENEZIA,97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Campi Giovanni,Palazzo ex Reale,,,V. Pres.,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Marconi dr. Mario,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Gini Guido,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Russo Aldo,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Valente Mario,Palazzo ex Reale,,,Membri,,",; SEZIONE DI VENEZIA",97,page_97_semantic.csv,religious,,,,,False,Manually geocoded via Nominatim lookup: Palazzo ex Reale,True,no_civic_number,inside_venice,"Palazzo ex Reale, Venezia, Italy",False,45.433611,12.337222,manual_nominatim,9,,,,,,
Gino Gazzini,S. Marco - Palazzo ex Prigioni,,,Segretario,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Arcangeli Ing. Olivero,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Franceschinis avv. Guido,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Gazzini Gino,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Giandomenici avv. Manlio,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Martinuzzi prof. Napoleone,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Matter dr. Camillo,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Neri Ilario,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Pomi Prof. Alessandro,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Renosto prof. Renato,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Vallot prof. Virgilio,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
Zuffelato maestro Guido,S. Marco - Palazzo ex Prigioni,,,Consiglio Direttivo,CIRCOLO ARTISTICO DI VENEZIA,SEZIONE DI VENEZIA,98,page_98_semantic.csv,other,,,SAN MARCO,,False,Manually geocoded via Nominatim lookup: S. Marco - Palazzo ex Prigioni,True,no_civic_number,inside_venice,"Palazzo ex Prigioni, Venezia, Italy",False,45.43379,12.341367,manual_nominatim,9,,,,,,
dr. Riccardo Forte,"S. Salvador, Palazzo Faccanon",,,Direttore,Agenzia Nazionale Stampa Associata,,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Bertolini Alberto,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Bonzio Giuseppe,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Branzi Silvio,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Brocchi Jolanda,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino » (collaboratrice),101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
