Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Dott. Teofilo Uni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,Consigliere i. cl.,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Romolo Bruni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Medico Provinciale,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Aldo Ademollo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Veterinarî prov.,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Carlo Mirza,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,I.o Segretario,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dott. Teofilo Uni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Divisione,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Ig. Rumoio Alliata,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Capo Ragioniere,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dr. Sandrino Calcagno,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Rag. capi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Rag. Oreste Minneci,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Rag. capi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Germanico Ravenna,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Amministratore,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
il Prefetto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,In sede di tutela,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Dal Cortivo Dr. Domenico,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Beltrame Dr. Gregorio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Siragusa Dr. Ciro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Bandarin Avv. Silvestro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascella Avv. Giuseppe,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Zennaril Ing. Antonio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Sabbadin Rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Venchierutti Avv. Iginio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Francesconi Ing. Carlo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Fano Avv. Luciano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Agregati per la risoluzione dei ricorsi in materia di tributi locali,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Chiestiura Corona Michele,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Agregati per la risoluzione dei ricorsi in materia di tributi locali,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Guerriero Dr. Anello,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Penzo Ing. Felice,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Capisani Dario,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,Divisione III.B,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Siragusa Dr. Ciro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Beltrame Dr. Gregorio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascella Avv. Giuseppe,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Sabbadin Rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Bandarin rag. Giordano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro supplente,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Spaziantie Dr. Domenico,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,In sede giuridizionale,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Frascino dott. Jerasino,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Alberi rag. Giovanni,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Adami ing. Mario,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Giurii Umberto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Orsoni Angelo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri effettivi,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Velatta ing. Massimo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
RigoBon Pietro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membri supplenti,-,Membri della I.a Sezione,,,43,page_43_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Sindaco,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro effettivo,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Medico Provinciale,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro effettivo,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Ing. Capo del Genio Civile,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro effettivo,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Comandante Prov. dei Vigili del Fuoco,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro effettivo,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Francesco Baldassari,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,GIUNTA PROV. AMMINISTRATIVA,esperto elettrotecnico,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Amedeo Solesin,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro effettivo,rappresentante esercenti cinema e teatri,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Ing. Nicola Mascaro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro supplente,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Ing. Pietro Scheiari,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro supplente,esperto elettrotecnico,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Daniele Romano,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Il Prefetto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
L'Intendente di Finanza,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro di diritto,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
L'Ingegnere Capo del Genio Civile,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro di diritto,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Nicolassi dr. Umberto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Rappresentante,Federaz. Cooperative,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Penzo Antonietta,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Segretario,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Il Prefetto,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Presidente,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Presidente del Tribunale Civile e Penale,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
Medico Provinciale,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,,Membro,-,Divisione III.B,,,44,page_44_semantic.csv,government,,,,,False,"Nominatim failed: query=Palazzo del Governo, Venezia, Italy | type=public class=building",,no_civic_number,inside_venice,"Palazzo del Governo, Venezia, Italy",False,,,nominatim_failed,
