Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note,geocoding_tier,location_cleaned
Prof. Michelangelo Minio,S. Cassiano 1546,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1546.0,,,San Cassiano,False,45.438870466732645,12.33240467057847,San Cassiano,SANTA CROCE,,"[{""lett"": """", ""lat"": 45.43887, ""lon"": 12.332405}, {""lett"": """", ""lat"": 45.439239, ""lon"": 12.327348}]",approximate_sestiere_first_variant_derived_from_parish,"num=1546, sestiere=SANTA CROCE (derived_from_parish), no letter match; used first of 2 variants",3,False
Ing. Massimo Velattà,Cannaregio 150,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,150.0,,CANNAREGIO,,False,45.44204795749684,12.323311048578582,San Geremia,CANNAREGIO,,"[{""lett"": ""A"", ""lat"": 45.44202, ""lon"": 12.323268}, {""lett"": """", ""lat"": 45.442048, ""lon"": 12.323311}]",exact_sestiere_main_entrance_direct,"num=150, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",2,False
Sig. Arturo Regazzo,Cannaregio 150,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,150.0,,CANNAREGIO,,False,45.44204795749684,12.323311048578582,San Geremia,CANNAREGIO,,"[{""lett"": ""A"", ""lat"": 45.44202, ""lon"": 12.323268}, {""lett"": """", ""lat"": 45.442048, ""lon"": 12.323311}]",exact_sestiere_main_entrance_direct,"num=150, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Ing. Lorenzo Merlin,Cannaregio 150,,,Appalto: Società 'Trezza di Verona,"Presidente, ",,,,,52,page_52_semantic.csv,government,150.0,,CANNAREGIO,,False,45.44204795749684,12.323311048578582,San Geremia,CANNAREGIO,,"[{""lett"": ""A"", ""lat"": 45.44202, ""lon"": 12.323268}, {""lett"": """", ""lat"": 45.442048, ""lon"": 12.323311}]",exact_sestiere_main_entrance_direct,"num=150, sestiere=CANNAREGIO (direct), used unlettered row; 2 letter variants exist",2,False
Ing. Rinaldo Colombo,San Tomà 2774,,,Appalto: Società 'Trezza di Verona,"V. Presidente, ",,,,,52,page_52_semantic.csv,government,2774.0,,SAN POLO,,True,45.43587409311364,12.32877122643163,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=2774, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Ing. Giovanni Cacciari,San Tomà 2774,Rio del Pontelungo Giudecca,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2774.0,,SAN POLO,,True,45.43587409311364,12.32877122643163,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=2774, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Ing. Aldo Dall'Asta,San Tomà 2774,,,Appalto: Società 'Trezza di Verona,Membro,,,,,52,page_52_semantic.csv,government,2774.0,,SAN POLO,,True,45.43587409311364,12.32877122643163,Santa Maria Gloriosa,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=2774, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Dr. Mario Forti,S. Marco 2683,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2683.0,,SAN MARCO,,False,45.43234060413297,12.331227788286046,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2683, sestiere=SAN MARCO (direct), single door",1,False
Dr. Mario Frescura,S. Marco 4102,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,4102.0,,SAN MARCO,,False,45.43584343625279,12.334244191767214,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=4102, sestiere=SAN MARCO (direct), single door",1,False
Dr. Piero Lecis,S. Marco 4102,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,4102.0,,SAN MARCO,,False,45.43584343625279,12.334244191767214,San Luca,SAN MARCO,,,exact_sestiere_direct,"num=4102, sestiere=SAN MARCO (direct), single door | WARNING: outside-Venice place name in Address/Location",4,True
Comm. Giuseppe Dell'Oro,S. Trovaso numero 1439A,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1439.0,A,DORSODURO,Santi Gervasio e Protasio,True,45.43116292570383,12.323735961231089,Santi Gervasio e Protasio,DORSODURO,A,,exact_sestiere_with_letter_implied_from_landmark,"num=1439A, sestiere=DORSODURO (implied_from_landmark), matched letter",2,False
Ing. Sandro Manetti,S. Trovaso numero 1439A,presso Feder. Coop. Riva del Carbon,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1439.0,A,DORSODURO,Santi Gervasio e Protasio,True,45.43116292570383,12.323735961231089,Santi Gervasio e Protasio,DORSODURO,A,,exact_sestiere_with_letter_implied_from_landmark,"num=1439A, sestiere=DORSODURO (implied_from_landmark), matched letter",2,False
Sig. Alberto Memo,S. Trovaso numero 1439A,"presso A.C.N.I.L., S. Angelo",,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1439.0,A,DORSODURO,Santi Gervasio e Protasio,True,45.43116292570383,12.323735961231089,Santi Gervasio e Protasio,DORSODURO,A,,exact_sestiere_with_letter_implied_from_landmark,"num=1439A, sestiere=DORSODURO (implied_from_landmark), matched letter",2,False
Ing. Mario Moro,Cannaregio 2606a,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2606.0,A,CANNAREGIO,,False,45.44531736136195,12.33083174281997,San Marziale,CANNAREGIO,A,,exact_sestiere_with_letter_direct,"num=2606A, sestiere=CANNAREGIO (direct), matched letter",1,False
Dr. Antonio Ratti,Cannaregio 2606a,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2606.0,A,CANNAREGIO,,False,45.44531736136195,12.33083174281997,San Marziale,CANNAREGIO,A,,exact_sestiere_with_letter_direct,"num=2606A, sestiere=CANNAREGIO (direct), matched letter | WARNING: outside-Venice place name in Address/Location",4,True
Sig. Armando Fontana,Cannaregio 440,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,440.0,,CANNAREGIO,,False,45.44356459809233,12.322937700463855,San Geremia,CANNAREGIO,G,"[{""lett"": ""G"", ""lat"": 45.443565, ""lon"": 12.322938}, {""lett"": ""E"", ""lat"": 45.443341, ""lon"": 12.32266}, {""lett"": ""D"", ""lat"": 45.443323, ""lon"": 12.322638}, {""lett"": ""A"", ""lat"": 45.443229, ""lon"": 12.322486}]",approximate_sestiere_first_variant_direct,"num=440, sestiere=CANNAREGIO (direct), no letter match; used first of 4 variants",3,False
Sig. Francesco Libera,SS. Apostoli 5620,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,5620.0,,,Santi Apostoli,False,45.43982709659257,12.336744300387371,San Canziano,CANNAREGIO,,"[{""lett"": ""B"", ""lat"": 45.43985, ""lon"": 12.33672}, {""lett"": ""A"", ""lat"": 45.439908, ""lon"": 12.336705}, {""lett"": """", ""lat"": 45.439827, ""lon"": 12.336744}]",exact_sestiere_main_entrance_derived_from_parish,"num=5620, sestiere=CANNAREGIO (derived_from_parish), used unlettered row; 3 letter variants exist",2,False
Dr. Antonio Monico,S. Marco 2499,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2499.0,,SAN MARCO,,False,45.43176611852922,12.332388801954302,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2499, sestiere=SAN MARCO (direct), single door",1,False
Sig. Gualtiero Pastessio,S. Marco 1957,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1957.0,,SAN MARCO,,False,45.43382292368454,12.333121363206097,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=1957, sestiere=SAN MARCO (direct), single door",1,False
Sig. Antonio Penso,S. Polo 2765,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2765.0,,SAN POLO,,False,45.43627221895984,12.329135718368134,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.436272, ""lon"": 12.329136}, {""lett"": ""B"", ""lat"": 45.436136, ""lon"": 12.329312}, {""lett"": ""A"", ""lat"": 45.436196, ""lon"": 12.329239}]",exact_sestiere_main_entrance_direct,"num=2765, sestiere=SAN POLO (direct), used unlettered row; 3 letter variants exist",2,False
Sig. Antonio Scapin,Dorsoduro 88,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,88.0,,DORSODURO,,False,45.436945956265205,12.323859751921876,San Pantaleone,DORSODURO,B,"[{""lett"": ""B"", ""lat"": 45.436946, ""lon"": 12.32386}, {""lett"": """", ""lat"": 45.436589, ""lon"": 12.323689}, {""lett"": ""C"", ""lat"": 45.436527, ""lon"": 12.323659}, {""lett"": """", ""lat"": 45.430049, ""lon"": 12.333384}, {""lett"": ""D"", ""lat"": 45.436646, ""lon"": 12.323796}, {""lett"": ""A"", ""lat"": 45.436786, ""lon"": 12.32379}]",approximate_sestiere_first_variant_direct,"num=88, sestiere=DORSODURO (direct), no letter match; used first of 6 variants",3,False
Dr. Giovanni Antonio Vianello,S. Vio 978,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,978.0,,DORSODURO,,True,45.43063656997736,12.327991399046033,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_implied_from_landmark,"num=978, sestiere=DORSODURO (implied_from_landmark), single door",2,False
Sig. Aurelio Zavagno,San Marco 4844,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,4844.0,,SAN MARCO,,False,45.436761192679846,12.337012842277176,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=4844, sestiere=SAN MARCO (direct), single door",1,False
Sig. Giovanni Zucchi,San Marco 4844,presso Albergo Danieli,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,4844.0,,SAN MARCO,,False,45.436761192679846,12.337012842277176,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=4844, sestiere=SAN MARCO (direct), single door",1,False
Avv. Carlo Ottolenghi,San Marco 4844,,,Appalto: Società 'Trezza di Verona,"Presidente, ",,,,,52,page_52_semantic.csv,government,4844.0,,SAN MARCO,,False,45.436761192679846,12.337012842277176,San Salvador,SAN MARCO,,,exact_sestiere_direct,"num=4844, sestiere=SAN MARCO (direct), single door",1,False
Dr. Michelangelo Pasquato,S. Silvestro 720,,,Appalto: Società 'Trezza di Verona,"Vice Presidente, ",,,,,52,page_52_semantic.csv,government,720.0,,,San Silvestro,False,45.4375098855356,12.334266508095183,San Silvestro,SAN POLO,,,exact_sestiere_derived_from_parish,"num=720, sestiere=SAN POLO (derived_from_parish), single door",2,False
Sig. Gino Alessi,Dorsoduro 715,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,715.0,,DORSODURO,,False,45.43081015955399,12.331071688915172,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=715, sestiere=DORSODURO (direct), single door",1,False
Avv. Pietro Ferraro,S. Trovaso 1372,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1372.0,,DORSODURO,Santi Gervasio e Protasio,True,45.43004328660648,12.325661836577062,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}, {""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}]",approximate_sestiere_first_variant_implied_from_landmark,"num=1372, sestiere=DORSODURO (implied_from_landmark), no letter match; used first of 2 variants",3,False
Dr. Mario Friedemberg,S. Trovaso 1372,S. Marina,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1372.0,,DORSODURO,Santi Gervasio e Protasio,True,45.43004328660648,12.325661836577062,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}, {""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}]",approximate_sestiere_first_variant_implied_from_landmark,"num=1372, sestiere=DORSODURO (implied_from_landmark), no letter match; used first of 2 variants",3,False
Sig. Giuseppe Levi Morenos,S. Trovaso 1372,presso ditta' Yesherum,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,1372.0,,DORSODURO,Santi Gervasio e Protasio,True,45.43004328660648,12.325661836577062,Santi Gervasio e Protasio,DORSODURO,,"[{""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}, {""lett"": """", ""lat"": 45.430043, ""lon"": 12.325662}]",approximate_sestiere_first_variant_implied_from_landmark,"num=1372, sestiere=DORSODURO (implied_from_landmark), no letter match; used first of 2 variants",3,False
Sig. Enrico Linetti,S. Marco 2245A,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2245.0,A,SAN MARCO,,False,45.432601157501765,12.334561526895683,Santa Maria Zobenigo,SAN MARCO,A,,exact_sestiere_with_letter_direct,"num=2245A, sestiere=SAN MARCO (direct), matched letter",1,False
Dr. Armando Malafante,Dorsoduro 3121,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,3121.0,,DORSODURO,,False,45.43363927700413,12.32438088780847,Santa Maria del Carmine,DORSODURO,,"[{""lett"": ""A"", ""lat"": 45.433583, ""lon"": 12.324395}, {""lett"": """", ""lat"": 45.433639, ""lon"": 12.324381}]",exact_sestiere_main_entrance_direct,"num=3121, sestiere=DORSODURO (direct), used unlettered row; 2 letter variants exist",2,False
Sig. Ettore Molin,S. Marco 3538,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,3538.0,,SAN MARCO,,False,45.43412878916162,12.331523971982714,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.434129, ""lon"": 12.331524}, {""lett"": """", ""lat"": 45.434129, ""lon"": 12.331524}]",approximate_sestiere_first_variant_direct,"num=3538, sestiere=SAN MARCO (direct), no letter match; used first of 2 variants",3,False
Sig. Fuguiro Molinari,S. Marco 2152,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2152.0,,SAN MARCO,,False,45.432758719169094,12.33548172581712,Santa Maria Zobenigo,SAN MARCO,,,exact_sestiere_direct,"num=2152, sestiere=SAN MARCO (direct), single door",1,False
Sig. Achille Nezini,Castello 5878,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,5878.0,,CASTELLO,,False,45.43769246337059,12.33991437157686,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.437781, ""lon"": 12.339896}, {""lett"": """", ""lat"": 45.437692, ""lon"": 12.339914}]",exact_sestiere_main_entrance_direct,"num=5878, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Dr. Adalchi Testolini,Castello 5878,Bacino Orseolo,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,5878.0,,CASTELLO,,False,45.43769246337059,12.33991437157686,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.437781, ""lon"": 12.339896}, {""lett"": """", ""lat"": 45.437692, ""lon"": 12.339914}]",exact_sestiere_main_entrance_direct,"num=5878, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Sig. Vittorio Troiani,Castello 5878,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,5878.0,,CASTELLO,,False,45.43769246337059,12.33991437157686,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.437781, ""lon"": 12.339896}, {""lett"": """", ""lat"": 45.437692, ""lon"": 12.339914}]",exact_sestiere_main_entrance_direct,"num=5878, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist | WARNING: outside-Venice place name in Address/Location",4,True
Avv. Carlo Ottolenghi,Castello 5878,,,Appalto: Società 'Trezza di Verona,"Presidente, ",,,,,52,page_52_semantic.csv,government,5878.0,,CASTELLO,,False,45.43769246337059,12.33991437157686,Santa Maria Formosa,CASTELLO,,"[{""lett"": ""A"", ""lat"": 45.437781, ""lon"": 12.339896}, {""lett"": """", ""lat"": 45.437692, ""lon"": 12.339914}]",exact_sestiere_main_entrance_direct,"num=5878, sestiere=CASTELLO (direct), used unlettered row; 2 letter variants exist",2,False
Comm. Piero Parisi,S. Tomà 2381,,,Appalto: Società 'Trezza di Verona,"V. Presidente, ",,,,,52,page_52_semantic.csv,government,2381.0,,SAN POLO,,True,45.43828547163958,12.326526907022606,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.438285, ""lon"": 12.326527}, {""lett"": ""A"", ""lat"": 45.438282, ""lon"": 12.326592}]",exact_sestiere_main_entrance_implied_from_landmark,"num=2381, sestiere=SAN POLO (implied_from_landmark), used unlettered row; 2 letter variants exist",2,False
Dr. Guido Calò,S. Tomà 2381,,,Appalto: Società 'Trezza di Verona,Membro,,,,,52,page_52_semantic.csv,government,2381.0,,SAN POLO,,True,45.43828547163958,12.326526907022606,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.438285, ""lon"": 12.326527}, {""lett"": ""A"", ""lat"": 45.438282, ""lon"": 12.326592}]",exact_sestiere_main_entrance_implied_from_landmark,"num=2381, sestiere=SAN POLO (implied_from_landmark), used unlettered row; 2 letter variants exist",2,False
Dr. Antonio Ca' Zorzi,S. Tomà 2381,,,Appalto: Società 'Trezza di Verona,Membro,,,,,52,page_52_semantic.csv,government,2381.0,,SAN POLO,,True,45.43828547163958,12.326526907022606,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.438285, ""lon"": 12.326527}, {""lett"": ""A"", ""lat"": 45.438282, ""lon"": 12.326592}]",exact_sestiere_main_entrance_implied_from_landmark,"num=2381, sestiere=SAN POLO (implied_from_landmark), used unlettered row; 2 letter variants exist",2,False
Armin. Carlo De Bei,S. Tomà 2381,presso Adriatica di Navigazione,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,2381.0,,SAN POLO,,True,45.43828547163958,12.326526907022606,Santa Maria Gloriosa,SAN POLO,,"[{""lett"": """", ""lat"": 45.438285, ""lon"": 12.326527}, {""lett"": ""A"", ""lat"": 45.438282, ""lon"": 12.326592}]",exact_sestiere_main_entrance_implied_from_landmark,"num=2381, sestiere=SAN POLO (implied_from_landmark), used unlettered row; 2 letter variants exist",2,False
Rag. Mario Pellanda,Dorsoduro 199,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,199.0,,DORSODURO,,False,45.430581833562584,12.332672975564837,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=199, sestiere=DORSODURO (direct), single door",1,False
Sig. Giuseppe Sava,Dorsoduro 199,presso Camera del Lavoro,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,199.0,,DORSODURO,,False,45.430581833562584,12.332672975564837,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=199, sestiere=DORSODURO (direct), single door",1,False
Sig. Eugenio Sznabados,Dorsoduro 299,,,Appalto: Società 'Trezza di Verona,ENTE PROVINCIALE PER IL TURISMO DI VENEZIA,,,,,52,page_52_semantic.csv,government,299.0,,DORSODURO,,False,45.428940833597984,12.33268070315538,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=299, sestiere=DORSODURO (direct), single door",1,False
